person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,cb_person_default_on_file,loan_status
24,36000,RENT,6.0,PERSONAL,D,N,1
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,N,0
22,60000,MORTGAGE,2.0,MEDICAL,A,N,0
22,60000,MORTGAGE,6.0,EDUCATION,A,N,0
23,60000,MORTGAGE,6.0,VENTURE,A,N,0
24,42000,RENT,0.0,VENTURE,B,N,0
25,42000,RENT,3.0,EDUCATION,A,N,0
25,36000,RENT,9.0,PERSONAL,C,Y,1
22,60000,MORTGAGE,1.0,EDUCATION,A,N,0
23,60000,MORTGAGE,7.0,PERSONAL,C,Y,0
24,36000,RENT,2.0,VENTURE,D,Y,1
23,42000,RENT,1.0,VENTURE,C,N,0
25,42500,RENT,1.0,PERSONAL,C,Y,0
24,36816,RENT,0.0,PERSONAL,B,N,1
24,60000,MORTGAGE,8.0,MEDICAL,C,Y,0
23,42996,RENT,3.0,PERSONAL,B,N,0
23,43000,RENT,3.0,DEBTCONSOLIDATION,B,N,0
22,60000,MORTGAGE,6.0,EDUCATION,A,N,0
22,54000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,N,1
25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
24,60000,MORTGAGE,2.0,MEDICAL,B,N,0
26,43000,RENT,1.0,MEDICAL,C,Y,0
22,43200,RENT,2.0,EDUCATION,A,N,0
22,60000,MORTGAGE,1.0,PERSONAL,A,N,0
25,43200,RENT,10.0,VENTURE,B,N,0
24,43300,RENT,4.0,MEDICAL,A,N,0
22,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
26,44000,RENT,10.0,PERSONAL,C,N,0
22,44684,RENT,1.0,DEBTCONSOLIDATION,C,Y,0
22,60000,MORTGAGE,6.0,PERSONAL,C,Y,0
25,54000,MORTGAGE,4.0,EDUCATION,D,N,1
26,45000,RENT,5.0,EDUCATION,D,N,0
25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
23,39000,RENT,3.0,DEBTCONSOLIDATION,D,N,1
24,39000,RENT,4.0,DEBTCONSOLIDATION,C,N,1
23,60000,MORTGAGE,7.0,PERSONAL,A,N,0
25,45000,RENT,4.0,PERSONAL,B,N,0
26,60000,MORTGAGE,10.0,EDUCATION,A,N,0
26,45000,RENT,3.0,PERSONAL,D,Y,0
24,45000,RENT,8.0,MEDICAL,C,Y,0
22,60000,MORTGAGE,7.0,EDUCATION,B,N,0
24,60000,MORTGAGE,8.0,MEDICAL,A,N,0
22,60000,MORTGAGE,5.0,EDUCATION,B,N,0
23,60000,MORTGAGE,3.0,MEDICAL,A,N,0
22,45000,RENT,1.0,DEBTCONSOLIDATION,C,Y,0
25,45000,RENT,1.0,EDUCATION,C,N,0
21,45000,RENT,5.0,EDUCATION,D,Y,0
25,39000,RENT,4.0,PERSONAL,C,Y,1
23,45286,RENT,5.0,PERSONAL,A,N,0
22,45996,RENT,2.0,EDUCATION,A,N,0
22,46000,RENT,3.0,DEBTCONSOLIDATION,A,N,0
25,60000,MORTGAGE,1.0,VENTURE,A,N,0
26,60000,MORTGAGE,10.0,MEDICAL,A,N,0
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
23,60000,MORTGAGE,5.0,MEDICAL,C,Y,0
24,40000,RENT,5.0,EDUCATION,B,N,1
26,60000,MORTGAGE,10.0,VENTURE,A,N,0
23,46330,RENT,0.0,PERSONAL,B,N,0
24,46700,RENT,5.0,EDUCATION,D,Y,0
21,41000,RENT,4.0,DEBTCONSOLIDATION,B,N,1
26,47000,RENT,0.0,PERSONAL,B,N,0
22,47000,RENT,0.0,EDUCATION,B,N,0
22,60000,MORTGAGE,2.0,PERSONAL,A,N,0
23,60000,MORTGAGE,0.0,MEDICAL,B,N,0
25,60000,MORTGAGE,6.0,MEDICAL,C,Y,0
26,60000,MORTGAGE,6.0,PERSONAL,A,N,0
26,60000,MORTGAGE,3.0,EDUCATION,B,N,0
22,60000,MORTGAGE,6.0,VENTURE,A,N,0
25,47004,RENT,1.0,DEBTCONSOLIDATION,C,Y,0
23,48000,RENT,5.0,VENTURE,B,N,0
24,42000,RENT,8.0,MEDICAL,D,N,1
23,48000,RENT,3.0,DEBTCONSOLIDATION,A,N,0
22,48000,RENT,6.0,DEBTCONSOLIDATION,C,Y,0
24,60000,MORTGAGE,7.0,VENTURE,B,N,0
22,60000,MORTGAGE,6.0,VENTURE,A,N,0
25,48000,RENT,2.0,VENTURE,B,N,0
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
22,60000,MORTGAGE,7.0,PERSONAL,B,N,0
25,48000,RENT,4.0,EDUCATION,C,N,0
25,48000,RENT,2.0,PERSONAL,C,N,0
26,48000,RENT,3.0,DEBTCONSOLIDATION,B,N,0
24,48500,RENT,5.0,MEDICAL,C,N,0
22,60000,MORTGAGE,6.0,VENTURE,A,N,0
26,48701,RENT,3.0,MEDICAL,B,N,0
25,49244,RENT,3.0,EDUCATION,A,N,0
24,49992,RENT,5.0,VENTURE,D,Y,0
21,44000,RENT,5.0,VENTURE,D,N,1
24,50000,RENT,8.0,PERSONAL,C,N,0
24,50000,RENT,3.0,MEDICAL,B,N,0
23,50000,RENT,0.0,EDUCATION,C,N,0
22,50000,RENT,2.0,EDUCATION,A,N,0
23,50000,RENT,4.0,EDUCATION,A,N,0
24,60000,MORTGAGE,8.0,VENTURE,B,N,0
25,50000,RENT,6.0,VENTURE,A,N,0
23,44000,RENT,5.0,EDUCATION,C,Y,1
22,60000,MORTGAGE,6.0,EDUCATION,C,Y,0
26,60000,MORTGAGE,6.0,EDUCATION,A,N,0
23,50000,RENT,0.0,EDUCATION,A,N,0
24,50000,RENT,9.0,DEBTCONSOLIDATION,B,N,0
23,60000,MORTGAGE,8.0,MEDICAL,B,N,0
21,44000,RENT,6.0,EDUCATION,D,N,1
24,60000,MORTGAGE,8.0,VENTURE,B,N,0
21,60000,MORTGAGE,5.0,EDUCATION,C,Y,0
23,60000,MORTGAGE,7.0,PERSONAL,A,N,0
21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,N,0
22,60000,MORTGAGE,6.0,PERSONAL,A,N,0
25,50000,RENT,4.0,DEBTCONSOLIDATION,C,N,0
24,60000,MORTGAGE,2.0,MEDICAL,B,N,0
26,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,N,0
23,50000,RENT,0.0,VENTURE,C,N,0
22,50000,RENT,2.0,PERSONAL,B,N,0
23,60000,MORTGAGE,6.0,PERSONAL,B,N,0
24,50000,RENT,0.0,EDUCATION,A,N,0
23,60000,MORTGAGE,6.0,EDUCATION,A,N,0
22,50000,RENT,2.0,PERSONAL,C,Y,0
25,44000,RENT,1.0,MEDICAL,D,N,1
21,60000,MORTGAGE,5.0,PERSONAL,A,N,0
23,60000,MORTGAGE,4.0,PERSONAL,A,N,0
25,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
23,50004,RENT,5.0,MEDICAL,C,N,0
26,50049,RENT,5.0,DEBTCONSOLIDATION,C,N,0
21,50400,RENT,4.0,VENTURE,D,Y,0
26,60000,MORTGAGE,4.0,EDUCATION,B,N,0
23,60000,MORTGAGE,4.0,EDUCATION,A,N,0
26,60000,MORTGAGE,2.0,MEDICAL,B,N,0
25,60000,MORTGAGE,3.0,EDUCATION,B,N,0
25,51996,RENT,6.0,MEDICAL,B,N,0
24,52000,RENT,2.0,MEDICAL,A,N,0
26,52000,RENT,3.0,EDUCATION,B,N,0
23,52000,RENT,5.0,DEBTCONSOLIDATION,C,N,0
26,46000,RENT,3.0,PERSONAL,D,N,1
24,52000,RENT,1.0,EDUCATION,C,N,0
23,46000,RENT,2.0,EDUCATION,D,N,1
25,60000,MORTGAGE,3.0,VENTURE,B,N,0
24,60000,MORTGAGE,3.0,VENTURE,A,N,0
24,52800,RENT,1.0,MEDICAL,C,Y,0
24,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,N,0
25,53000,RENT,9.0,EDUCATION,C,N,0
23,53000,RENT,6.0,MEDICAL,C,Y,0
23,60000,MORTGAGE,7.0,EDUCATION,A,N,0
26,53688,RENT,11.0,DEBTCONSOLIDATION,A,N,0
23,54000,RENT,7.0,DEBTCONSOLIDATION,B,N,0
23,48000,RENT,3.0,DEBTCONSOLIDATION,D,N,1
24,54000,RENT,7.0,MEDICAL,A,N,0
22,60000,MORTGAGE,6.0,MEDICAL,A,N,0
24,54000,RENT,3.0,MEDICAL,A,N,0
23,54500,RENT,2.0,DEBTCONSOLIDATION,A,N,0
22,54600,RENT,6.0,DEBTCONSOLIDATION,A,N,0
22,48996,RENT,0.0,PERSONAL,D,Y,1
23,60000,MORTGAGE,5.0,PERSONAL,D,Y,0
23,54000,MORTGAGE,2.0,MEDICAL,D,N,1
23,55000,RENT,2.0,PERSONAL,B,N,0
23,54000,MORTGAGE,5.0,EDUCATION,B,N,1
22,55000,RENT,6.0,PERSONAL,B,N,0
23,55000,RENT,1.0,MEDICAL,A,N,0
24,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
23,55000,RENT,4.0,EDUCATION,B,N,0
25,60000,MORTGAGE,3.0,VENTURE,A,N,0
22,60000,MORTGAGE,7.0,VENTURE,C,Y,0
24,60000,MORTGAGE,6.0,PERSONAL,C,Y,0
22,49000,RENT,1.0,EDUCATION,A,N,1
23,55000,RENT,7.0,VENTURE,C,N,0
22,60000,MORTGAGE,4.0,EDUCATION,A,N,0
24,60000,MORTGAGE,2.0,PERSONAL,B,N,0
23,55550,RENT,7.0,DEBTCONSOLIDATION,B,N,0
25,56000,RENT,9.0,VENTURE,A,N,0
23,50000,RENT,7.0,DEBTCONSOLIDATION,D,N,1
22,60000,MORTGAGE,7.0,VENTURE,B,N,0
23,56000,RENT,1.0,EDUCATION,B,N,0
24,56000,RENT,2.0,MEDICAL,A,N,0
23,60000,MORTGAGE,7.0,EDUCATION,A,N,0
24,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
24,60000,MORTGAGE,9.0,PERSONAL,A,N,0
23,60000,MORTGAGE,3.0,EDUCATION,A,N,0
23,57750,RENT,3.0,EDUCATION,A,N,0
23,57996,RENT,5.0,DEBTCONSOLIDATION,A,N,0
25,60000,MORTGAGE,9.0,VENTURE,B,N,0
24,52000,RENT,8.0,EDUCATION,C,Y,1
23,58000,RENT,4.0,EDUCATION,B,N,0
22,52000,RENT,0.0,VENTURE,D,N,1
24,58033,RENT,4.0,VENTURE,B,N,0
23,58600,RENT,3.0,MEDICAL,C,Y,0
26,54000,MORTGAGE,10.0,MEDICAL,C,N,1
21,60000,MORTGAGE,2.0,VENTURE,B,N,0
22,60000,RENT,2.0,DEBTCONSOLIDATION,C,N,0
22,60000,RENT,2.0,EDUCATION,B,N,0
25,60000,RENT,1.0,VENTURE,A,N,0
25,60000,RENT,6.0,PERSONAL,B,N,0
21,60000,MORTGAGE,0.0,MEDICAL,C,Y,0
25,60000,RENT,3.0,MEDICAL,B,N,0
23,60000,MORTGAGE,3.0,PERSONAL,A,N,0
26,60000,RENT,2.0,MEDICAL,C,N,0
22,60000,RENT,6.0,MEDICAL,C,Y,0
23,60000,RENT,3.0,EDUCATION,B,N,0
22,60000,RENT,6.0,MEDICAL,A,N,0
22,54000,RENT,4.0,EDUCATION,C,Y,1
22,60000,MORTGAGE,4.0,VENTURE,A,N,0
23,60000,RENT,2.0,DEBTCONSOLIDATION,B,N,0
25,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,N,1
23,60000,RENT,2.0,EDUCATION,A,N,0
23,60000,RENT,0.0,VENTURE,B,N,0
21,60000,MORTGAGE,4.0,EDUCATION,B,N,0
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
21,60000,RENT,2.0,EDUCATION,B,N,0
23,60000,RENT,1.0,VENTURE,B,N,0
22,60000,RENT,6.0,PERSONAL,B,N,0
23,60228,RENT,7.0,MEDICAL,C,Y,0
23,60400,RENT,2.0,VENTURE,B,N,0
23,60000,MORTGAGE,7.0,EDUCATION,A,N,0
23,61000,RENT,3.0,VENTURE,C,Y,0
22,55000,RENT,5.0,PERSONAL,D,N,1
22,60000,MORTGAGE,3.0,MEDICAL,C,Y,0
22,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,Y,0
25,61440,RENT,9.0,VENTURE,B,N,0
25,61995,RENT,2.0,VENTURE,B,N,0
21,46000,RENT,2.0,VENTURE,D,Y,1
23,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,Y,1
22,52000,RENT,3.0,EDUCATION,C,Y,0
23,54000,RENT,4.0,MEDICAL,B,N,0
24,54000,RENT,7.0,PERSONAL,B,N,1
22,60000,MORTGAGE,6.0,VENTURE,A,N,0
26,62000,RENT,1.0,MEDICAL,C,N,0
25,65000,RENT,0.0,PERSONAL,B,N,0
23,60000,MORTGAGE,4.0,EDUCATION,A,N,0
23,15000,RENT,3.0,DEBTCONSOLIDATION,B,N,1
25,21000,RENT,0.0,DEBTCONSOLIDATION,B,N,1
21,54000,RENT,5.0,DEBTCONSOLIDATION,A,N,1
21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,N,0
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,Y,0
22,60000,RENT,2.0,MEDICAL,B,N,0
26,28000,RENT,6.0,EDUCATION,B,N,0
25,32000,RENT,4.0,VENTURE,A,N,0
21,35368,RENT,0.0,DEBTCONSOLIDATION,C,N,0
21,37200,RENT,2.0,MEDICAL,A,N,0
26,60000,MORTGAGE,3.0,PERSONAL,A,N,0
25,45000,RENT,4.0,MEDICAL,B,N,0
22,60000,MORTGAGE,6.0,MEDICAL,B,N,0
22,60000,MORTGAGE,6.0,VENTURE,D,Y,0
24,53000,RENT,5.0,EDUCATION,A,N,0
26,56000,RENT,1.0,PERSONAL,A,N,0
23,60000,MORTGAGE,7.0,VENTURE,B,N,0
25,33600,RENT,5.0,PERSONAL,A,N,0
22,36000,RENT,4.0,DEBTCONSOLIDATION,B,N,0
26,34000,RENT,8.0,MEDICAL,D,N,1
23,60000,MORTGAGE,3.0,MEDICAL,A,N,0
22,74000,RENT,4.0,PERSONAL,A,N,0
22,40000,RENT,2.0,DEBTCONSOLIDATION,C,N,0
21,10000,RENT,0.0,PERSONAL,D,Y,1
22,60000,MORTGAGE,3.0,MEDICAL,A,N,0
24,10800,RENT,8.0,VENTURE,A,N,1
23,60000,MORTGAGE,0.0,MEDICAL,A,N,0
21,12000,RENT,5.0,VENTURE,B,N,1
23,60000,MORTGAGE,7.0,EDUCATION,B,N,0
24,13000,RENT,0.0,DEBTCONSOLIDATION,A,N,1
23,60000,MORTGAGE,7.0,PERSONAL,C,Y,0
21,14400,RENT,3.0,VENTURE,C,N,1
23,14400,RENT,2.0,VENTURE,A,N,1
26,60000,MORTGAGE,10.0,PERSONAL,A,N,0
22,15000,RENT,0.0,VENTURE,D,Y,1
25,60000,MORTGAGE,9.0,PERSONAL,C,Y,0
24,60000,MORTGAGE,3.0,VENTURE,B,N,0
26,15600,RENT,5.0,DEBTCONSOLIDATION,A,N,1
22,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,Y,1
22,60000,MORTGAGE,6.0,EDUCATION,D,Y,0
25,15600,RENT,6.0,MEDICAL,B,N,1
23,60000,MORTGAGE,6.0,PERSONAL,A,N,0
23,60000,MORTGAGE,7.0,PERSONAL,B,N,0
26,16120,RENT,2.0,PERSONAL,B,N,1
26,60000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,N,0
22,16320,RENT,0.0,DEBTCONSOLIDATION,B,N,1
24,60000,MORTGAGE,0.0,EDUCATION,D,N,0
26,60000,MORTGAGE,5.0,EDUCATION,B,N,0
26,16800,RENT,0.0,EDUCATION,B,N,1
24,16800,RENT,1.0,EDUCATION,C,Y,1
22,54000,MORTGAGE,0.0,EDUCATION,B,N,1
25,54000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,N,1
23,17004,RENT,3.0,MEDICAL,A,N,1
22,60000,MORTGAGE,6.0,PERSONAL,B,N,0
23,18000,RENT,0.0,EDUCATION,A,N,1
21,18492,RENT,0.0,EDUCATION,D,Y,1
23,60000,MORTGAGE,1.0,MEDICAL,C,Y,0
25,60000,MORTGAGE,2.0,PERSONAL,B,N,0
25,19200,RENT,3.0,VENTURE,B,N,1
22,60000,MORTGAGE,5.0,VENTURE,B,N,0
24,19200,RENT,2.0,DEBTCONSOLIDATION,B,N,1
22,60000,MORTGAGE,7.0,EDUCATION,D,N,0
25,19800,RENT,0.0,DEBTCONSOLIDATION,C,Y,1
23,60000,MORTGAGE,6.0,EDUCATION,B,N,0
21,19968,RENT,4.0,MEDICAL,C,N,1
24,60000,MORTGAGE,8.0,PERSONAL,D,N,0
24,60000,MORTGAGE,7.0,PERSONAL,A,N,0
24,60000,MORTGAGE,8.0,VENTURE,A,N,0
22,60000,MORTGAGE,6.0,MEDICAL,C,Y,0
22,20000,RENT,2.0,DEBTCONSOLIDATION,B,N,0
21,20000,RENT,2.0,DEBTCONSOLIDATION,B,N,0
24,54000,MORTGAGE,8.0,VENTURE,D,Y,1
22,60000,MORTGAGE,4.0,EDUCATION,C,N,0
22,60000,MORTGAGE,3.0,VENTURE,A,N,0
25,60000,MORTGAGE,8.0,EDUCATION,C,N,0
24,54000,MORTGAGE,9.0,MEDICAL,A,N,1
26,21000,RENT,3.0,PERSONAL,A,N,0
21,21000,RENT,2.0,VENTURE,A,N,0
24,21000,RENT,0.0,DEBTCONSOLIDATION,A,N,0
24,21120,RENT,3.0,PERSONAL,B,N,1
25,21600,RENT,0.0,VENTURE,D,Y,1
24,60000,MORTGAGE,0.0,PERSONAL,B,N,0
26,21600,RENT,0.0,DEBTCONSOLIDATION,B,N,0
25,60000,MORTGAGE,2.0,PERSONAL,B,N,0
23,21600,RENT,5.0,PERSONAL,C,Y,1
24,21648,RENT,8.0,EDUCATION,A,N,0
26,54000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,N,1
22,60000,MORTGAGE,4.0,PERSONAL,C,N,0
23,60000,MORTGAGE,0.0,PERSONAL,B,N,0
21,22000,RENT,5.0,PERSONAL,D,Y,0
22,60000,MORTGAGE,2.0,EDUCATION,A,N,0
22,22800,RENT,4.0,EDUCATION,C,Y,0
26,22800,RENT,4.0,DEBTCONSOLIDATION,C,N,0
23,22944,RENT,7.0,EDUCATION,B,N,0
24,23000,RENT,1.0,PERSONAL,C,Y,0
24,23000,RENT,2.0,EDUCATION,B,N,0
22,60000,MORTGAGE,6.0,EDUCATION,C,N,0
26,24000,RENT,0.0,VENTURE,A,N,0
24,24000,RENT,4.0,DEBTCONSOLIDATION,A,N,0
23,24000,RENT,4.0,PERSONAL,A,N,0
22,24000,RENT,4.0,EDUCATION,D,N,0
23,54000,MORTGAGE,3.0,MEDICAL,C,Y,1
23,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,N,0
21,24000,RENT,5.0,EDUCATION,B,N,0
23,60000,MORTGAGE,1.0,PERSONAL,B,N,0
22,60000,MORTGAGE,1.0,EDUCATION,C,N,0
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,N,0
25,24000,RENT,3.0,EDUCATION,A,N,0
22,60000,MORTGAGE,1.0,EDUCATION,B,N,0
26,60000,MORTGAGE,0.0,PERSONAL,A,N,0
22,60000,MORTGAGE,6.0,MEDICAL,A,N,0
21,24000,RENT,2.0,MEDICAL,C,N,0
25,24000,RENT,2.0,DEBTCONSOLIDATION,C,N,0
23,24000,RENT,5.0,PERSONAL,B,N,0
23,24000,RENT,4.0,DEBTCONSOLIDATION,B,N,0
23,24000,RENT,1.0,VENTURE,B,N,0
22,24000,RENT,2.0,PERSONAL,A,N,0
22,24044,RENT,2.0,PERSONAL,A,N,0
24,60204,MORTGAGE,8.0,PERSONAL,A,N,0
21,24996,RENT,0.0,DEBTCONSOLIDATION,D,N,1
22,24996,RENT,3.0,MEDICAL,D,Y,1
21,24996,RENT,1.0,DEBTCONSOLIDATION,C,Y,0
26,25000,RENT,2.0,MEDICAL,B,N,0
22,60400,MORTGAGE,0.0,EDUCATION,A,N,0
24,54417,MORTGAGE,1.0,MEDICAL,C,Y,1
23,25000,RENT,1.0,EDUCATION,B,N,0
24,25000,RENT,5.0,VENTURE,A,N,0
23,60500,MORTGAGE,4.0,EDUCATION,C,Y,0
23,25000,RENT,0.0,DEBTCONSOLIDATION,A,N,0
24,54500,MORTGAGE,7.0,MEDICAL,D,N,1
24,25000,RENT,3.0,VENTURE,A,N,0
22,60500,MORTGAGE,6.0,EDUCATION,A,N,0
23,25000,RENT,8.0,EDUCATION,B,N,0
24,60500,MORTGAGE,8.0,EDUCATION,A,N,0
24,25000,RENT,2.0,DEBTCONSOLIDATION,A,N,1
22,60612,MORTGAGE,2.0,MEDICAL,C,Y,0
22,60612,MORTGAGE,6.0,PERSONAL,B,N,0
21,25000,RENT,0.0,DEBTCONSOLIDATION,D,Y,1
25,60626,MORTGAGE,4.0,DEBTCONSOLIDATION,A,N,0
22,60635,MORTGAGE,5.0,EDUCATION,C,Y,0
23,60785,MORTGAGE,7.0,DEBTCONSOLIDATION,C,N,0
22,26000,RENT,6.0,PERSONAL,B,N,0
26,60996,MORTGAGE,2.0,PERSONAL,B,N,0
24,26400,RENT,5.0,MEDICAL,A,N,0
21,26400,RENT,2.0,EDUCATION,C,Y,0
23,26400,RENT,3.0,EDUCATION,D,N,0
22,61000,MORTGAGE,6.0,MEDICAL,C,N,0
21,27000,RENT,5.0,VENTURE,A,N,0
25,55000,MORTGAGE,4.0,MEDICAL,D,Y,1
22,61000,MORTGAGE,6.0,EDUCATION,A,N,0
24,55000,MORTGAGE,8.0,EDUCATION,B,N,1
21,61000,MORTGAGE,6.0,PERSONAL,C,N,0
22,27000,RENT,0.0,VENTURE,D,Y,1
22,27000,RENT,6.0,DEBTCONSOLIDATION,A,N,0
22,27000,RENT,1.0,VENTURE,B,N,0
25,27096,RENT,7.0,DEBTCONSOLIDATION,A,N,1
21,27200,RENT,0.0,MEDICAL,C,N,0
22,61000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,N,0
26,61000,MORTGAGE,10.0,PERSONAL,B,N,0
22,61000,MORTGAGE,6.0,EDUCATION,A,N,0
26,61000,MORTGAGE,4.0,PERSONAL,A,N,0
22,27264,RENT,4.0,EDUCATION,C,Y,0
24,61000,MORTGAGE,7.0,PERSONAL,D,N,0
22,27360,RENT,5.0,EDUCATION,A,N,0
26,61000,MORTGAGE,10.0,PERSONAL,A,N,0
22,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,N,0
22,62000,RENT,6.0,PERSONAL,A,N,0
24,61000,MORTGAGE,4.0,PERSONAL,D,N,0
25,61000,MORTGAGE,4.0,EDUCATION,A,N,0
22,61000,MORTGAGE,1.0,MEDICAL,A,N,0
26,62000,RENT,7.0,PERSONAL,C,N,0
26,61000,MORTGAGE,8.0,MEDICAL,B,N,0
26,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,N,1
22,61000,MORTGAGE,2.0,MEDICAL,A,N,0
22,62000,RENT,2.0,EDUCATION,C,Y,0
23,55000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,N,1
26,61000,MORTGAGE,3.0,PERSONAL,B,N,0
24,62000,RENT,3.0,VENTURE,B,N,0
22,61000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,Y,0
24,56400,RENT,4.0,MEDICAL,D,Y,1
26,61000,MORTGAGE,5.0,VENTURE,B,N,0
26,63000,RENT,2.0,VENTURE,B,N,0
25,63900,RENT,1.0,VENTURE,A,N,0
24,61080,MORTGAGE,8.0,VENTURE,B,N,0
23,64000,RENT,5.0,VENTURE,B,N,0
24,61147,MORTGAGE,5.0,MEDICAL,A,N,0
23,65000,RENT,2.0,EDUCATION,A,N,0
24,61193,MORTGAGE,5.0,EDUCATION,A,N,0
24,65000,RENT,3.0,EDUCATION,B,N,0
22,65000,RENT,0.0,VENTURE,B,N,0
26,65000,RENT,4.0,PERSONAL,A,N,0
23,61200,MORTGAGE,2.0,VENTURE,A,N,0
24,65000,RENT,5.0,PERSONAL,B,N,0
25,61200,MORTGAGE,1.0,PERSONAL,A,N,0
25,61200,MORTGAGE,10.0,MEDICAL,A,N,0
22,65000,RENT,7.0,EDUCATION,A,N,0
23,61200,MORTGAGE,2.0,DEBTCONSOLIDATION,A,N,0
24,55200,MORTGAGE,0.0,MEDICAL,D,Y,1
24,61200,MORTGAGE,5.0,EDUCATION,B,N,0
24,55200,MORTGAGE,8.0,EDUCATION,C,N,1
23,65000,RENT,2.0,DEBTCONSOLIDATION,C,Y,0
23,65000,RENT,6.0,PERSONAL,A,N,0
24,61289,MORTGAGE,8.0,PERSONAL,B,N,0
22,61300,MORTGAGE,4.0,VENTURE,A,N,0
24,65004,RENT,4.0,PERSONAL,A,N,0
23,55400,MORTGAGE,1.0,MEDICAL,D,N,1
22,61402,MORTGAGE,7.0,EDUCATION,B,N,0
21,65500,RENT,6.0,EDUCATION,C,Y,0
23,61498,MORTGAGE,5.0,PERSONAL,B,N,0
22,61500,MORTGAGE,5.0,VENTURE,A,N,0
26,67000,RENT,9.0,VENTURE,A,N,0
24,61500,MORTGAGE,8.0,VENTURE,B,N,0
23,61615,MORTGAGE,4.0,PERSONAL,B,N,0
25,70000,RENT,4.0,PERSONAL,C,Y,0
24,61781,MORTGAGE,6.0,EDUCATION,B,N,0
24,70000,RENT,8.0,DEBTCONSOLIDATION,B,N,0
24,61800,MORTGAGE,0.0,MEDICAL,A,N,0
26,70000,RENT,8.0,EDUCATION,C,Y,0
22,70000,RENT,6.0,EDUCATION,A,N,0
23,70000,RENT,5.0,MEDICAL,B,N,0
25,64000,RENT,7.0,DEBTCONSOLIDATION,D,Y,1
23,70000,RENT,4.0,EDUCATION,D,N,0
26,62000,MORTGAGE,0.0,PERSONAL,A,N,0
22,70000,RENT,0.0,EDUCATION,A,N,0
23,62000,MORTGAGE,3.0,VENTURE,A,N,0
22,64000,RENT,0.0,PERSONAL,D,N,1
24,70000,RENT,2.0,EDUCATION,C,Y,0
25,70000,RENT,3.0,PERSONAL,C,N,0
26,62000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,N,0
24,62000,MORTGAGE,7.0,PERSONAL,A,N,0
23,62000,MORTGAGE,6.0,EDUCATION,B,N,0
22,62000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,Y,0
25,72000,RENT,2.0,DEBTCONSOLIDATION,A,N,0
22,72000,RENT,2.0,EDUCATION,A,N,0
22,62000,MORTGAGE,6.0,EDUCATION,A,N,0
24,62000,MORTGAGE,8.0,PERSONAL,A,N,0
22,72000,RENT,0.0,MEDICAL,A,N,0
21,62000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,N,0
22,62000,MORTGAGE,3.0,EDUCATION,A,N,0
23,62000,MORTGAGE,1.0,MEDICAL,A,N,0
22,62000,MORTGAGE,6.0,PERSONAL,A,N,0
24,62000,MORTGAGE,8.0,EDUCATION,C,Y,0
25,62000,MORTGAGE,7.0,VENTURE,A,N,0
25,62000,MORTGAGE,9.0,VENTURE,B,N,0
24,74000,RENT,7.0,EDUCATION,D,Y,0
26,74000,RENT,2.0,EDUCATION,C,N,0
23,62000,MORTGAGE,2.0,VENTURE,A,N,0
23,75000,RENT,2.0,MEDICAL,A,N,0
24,62000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,N,0
22,75000,RENT,0.0,DEBTCONSOLIDATION,A,N,0
23,75000,RENT,5.0,DEBTCONSOLIDATION,B,N,0
23,62000,MORTGAGE,3.0,MEDICAL,A,N,0
